K14-EGFP-miR-31 transgenic mice have high susceptibility to chemical-induced squamous cell tumorigenesis that is associating with Ku80 repression,2014,"Ssu-Hsueh Tseng, Cheng-Chieh Yang, En-Hao Yu, Christine Chang, Yong-Syu Lee, Chung-Ji Liu, Kuo-Wei Chang, Shu-Chun Lin"
Keratin 1 maintains skin integrity and participates in an inflammatory network in skin through interleukin-18,2012,"Wera Roth, Vinod Kumar, Hans-Dietmar Beer, Miriam Richter, Claudia Wohlenberg, Ursula Reuter, Sören Thiering, Andrea Hofmann, Andrea Staratschek-Jox, Fatima Kreusch, Joachim L Schultze, Thomas Vogl, Johannes Roth, Julia Reichelt, Ingrid Hausser, Thomas M Magin"
Kinetics of orthostatic blood pressure in primary hypertension,2014,"Leslie Coghlan, Fatima Zahra Milouk, Mustapha El Bakkali, Amal Lachhab, Halima Benjelloun, Souad Aboudrar"
Lack of association between nuclear factor erythroid-derived 2-like 2 promoter gene polymorphisms and oxidative stress biomarkers in amyotrophic lateral sclerosis patients,2014,"Lucia Petrozzi, Anna Rocchi, Elena Caldarazzo Ienco, Gabriele Siciliano, Antonia D'Amelio, Cecilia Carlesi, Annalisa LoGerfo, Michelangelo Mancuso, Lucia Chico, Loredana Borgia"
Lactate dehydrogenase as a selection criterion for ipilimumab treatment in metastatic melanoma,2014,"Bianca Heemskerk, Paul Lorigan, John B A G Haanen, Patricia Soetekouw, Ellen W Kapiteijn, Harm van Tinteren, Geke A P Hospers, Edward Fiets, Alexandra Renn, Martin E Gore, Ton N M Schumacher, Zoltan Szallasi, Marcin Krzystanek, Andrew J S Furness, Alfonsus J M van den Eertwegh, James M G Larkin, Rob L Jansen, Christian U Blank, Jan Willem B de Groot, Rob R H van den Brom, Sander Kelderman"
Laparoscopic sleeve gastrectomy as first stage or definitive intent in 300 consecutive cases,2010,"A Fantini, G Casella, N Basso, E Soricelli, F Abbatini, G Alessandri, M Rizzello, C Maglio"
Latrepirdine: molecular mechanisms underlying potential therapeutic roles in Alzheimer's and other neurodegenerative diseases,2013,"G Perry, Giuseppe Verdile, J W Steele, P R Bharadwaj, K A Bates, T Porter, E Teimouri, S Gandy, D Groth, R N Martins"
Left-sided portal hypertension: Successful management by laparoscopic splenectomy following splenic artery embolization,2014,"Mauro Salizzoni, Renato Romagnoli, Denis Rossato, Francesco Moro, Damiano Patrono, Rosa Benvenga"
Leptin expression in healthy and inflamed human dental pulp,2012,"F Sánchez-Jiménez, J Martín-González, J J Segura-Egea, A Pérez-Pérez, A Carmona-Fernández, V Sánchez-Margalet"
Letter to the editor - is no difference always a good thing? Refers to Flach et al. Oral Oncology 49 (2013) 157-164,2013,Panayiotis A Kyzas
Life-threatening asthma attack during prolonged fingolimod treatment: case report,2014,"Chiara Zecca, Sandor Györik, Matteo Caporro, Claudio Gobbi"
Lifestyle risk factors for ischemic stroke and transient ischemic attack in young adults in the Stroke in Young Fabry Patients study,2012,"Bettina von Sarnowski, [Collective Name] sifap1 Investigators, Bo Norrving, Roman Huber, Christoph Lichy, Tobias Neumann-Haefelin, Jukka Putaala, Ulrike Grittner, Beate Gaertner, Sami Curtze, Christian Tanislav, Vida Demarin, Vanja Basic-Kes, E Bernd Ringelstein, Martin Dichgans, Christian Enzinger, Franz Fazekas, Peter M Rothwell, Peter U Heuschmann, Gerhard J Jungehulsing, Manfred Kaps, Arndt Rolfs, Christof Kessler, Turgut Tatlisumak, Ulf Schminke"
Lifestyle risk factors for oral cancer,2008,Stefano Petti
Links between maternal health and NCDs,2014,Anil Kapur
Lipid to protein ratio plays an important role in the skin barrier function of atopic eczema patients,2014,"P J Caspers, M Janssens, A P M Lavrijsen, J van Smeden, G J Puppels, J A Bouwstra"
Live birth after orthotopic grafting of autologous cryopreserved ovarian tissue and spontaneous conception in Italy,2012,"Alberto Revelli, Gianluigi Marchino, Emanuela Molinari, Luisa Delle Piane, Francesca Salvagno, Chiara Benedetto, Elisabetta Dolfin"
Long-term endurance exercise improves aerobic capacity in patients with relapsing-remitting multiple sclerosis: impact of baseline fatigue,2013,"Marc Wonneberger, Stephan Schmidt"
Long-term followup of breast preservation by re-excision and balloon brachytherapy after ipsilateral breast tumor recurrence,2014,"Thomas B Julian, Mark Trombetta, Michael Hall"
Long-term workforce participation patterns following head and neck cancer,2014,"Alison Pearce, Aileen Timmons, Eleanor O'Sullivan, Pamela Gallagher, Rachael Gooberman-Hill, Audrey Alforque Thomas, Michal Molcho, Phyllis Butow, Linda Sharp"
Longitudinal changes in the corpus callosum following pediatric traumatic brain injury,2010,"Xiaoqi Li, Tricia L Merkley, Kathleen P Schnelle, Erin D Bigler, Gerri Hanten, Zili Chu, Ana C Vasquez, Trevor C Wu, Ragini Yallampalli, Harvey S Levin, Stephen R McCauley, Elisabeth A Wilde, Jill V Hunter"
Lower diffusion in white matter of children with prenatal methamphetamine exposure,2009,"C C Cloak, T Ernst, L Fujii, B Hedemark, L Chang"
Luminal breast cancer metastasis is dependent on estrogen signaling,2012,"Michael Reiss, Vidya Ganapathy, Whitney Banach-Petrosky, Wen Xie, Hilde Nienhuis, Gregory Miles, Aparna Kareddula"
METHODS COMPARISON: ASSESSING AGREEMENT OF PHYSIOLOGICAL PARAMETERS OBTAINED FROM EXERCISE ON TWO DIFFERENT CYCLE ERGOMETERS,2013,"J A Siedlik, R Brigman, G Harrison, J P Weir, Z A Graham, J P Vardiman, P M Gallagher"
MR imaging findings suggestive of posterior reversible encephalopathy syndrome in adolescents with systemic lupus erythematosus,2010,"Eyal Muscal, Elfrides Traipe, Marietta M de Guzman, Barry L Myones, Robin L Brey, Jill V Hunter"
MR imaging for rectal cancer: the role in staging the primary and response to neoadjuvant therapy,2014,"Nick J Battersby, Brendan Moran, Stanley Yu, Paris Tekkis, Gina Brown"
MRI-detected white matter lesions: do they really matter?,2011,"Reinhold Schmidt, Anja Grazer, Christian Enzinger, Stefan Ropele, Nina Homayoon, Aga Pluta-Fuerst, Petra Schwingenschuh, Petra Katschnig, Margherita Cavalieri, Helena Schmidt, Christian Langkammer, Franz Ebner, Franz Fazekas"
Macitentan for the treatment of pulmonary arterial hypertension,2014,"Hilary M DuBrock, Richard N Channick"
Magnitude and risk factors of non-communicable diseases among people living with HIV in Tanzania: a cross sectional study from Mbeya and Dar es Salaam regions,2014,"Amos M Kahwa, Godlisten S Materu, Gibson B Kagaruki, Ester S Ngadaya, Godfather D Kimaro, Akili K Kalinga, Sayoki G Mfinanga, Andrew M Kilale, Mary T Mayige"
Malignant melanoma in 63 dogs (2001-2011): the effect of carboplatin chemotherapy on survival,2012,"P F Bennett, M A Cooper, L K Brockley"
Malignant tumor of nasal cavity during pregnancy. Case report],2012,"Czesław Stankiewicz, Krzysztof Kiciński, Andrzej Skorek, Ewa Iżycka-Świeszewska, Krzysztof Preis"
Management and follow up of extra-adrenal phaeochromocytoma,2014,Dimitri Barski
Management of Gastric Varices in the Pediatric Population with Balloon-Occluded Retrograde Transvenous Obliteration (BRTO) Utilizing Sodium Tetradecyl Sulfate Foam Sclerosis with or without Partial Splenic Artery Embolization,2014,"Wael E A Saad, Sandra Schwaner, Aaron M Fischman, Shawn Pelletier, Rahul S Patel, Curtis L Anderson, Alan H Matsumoto, John Angle, Stephen Caldwell"
Management of cytopenias in patients with myelofibrosis treated with ruxolitinib and effect of dose modifications on efficacy outcomes,2013,"Srdan Verstovsek, Jason Gotlib, Vikas Gupta, Ehab Atallah, John Mascarenhas, Alfonso Quintas-Cardama, William Sun, Nicholas J Sarlis, Victor Sandor, Richard S Levy, Hagop M Kantarjian, Ruben A Mesa"
Management of somatic pain induced by head and neck cancer treatment: pain following radiation therapy and chemotherapy. Guidelines of the French Otorhinolaryngology Head and Neck Surgery Society (SFORL),2014,"C Dreyer, M Binczak, M Bollet, D Blanchard, P Calmels, C Couturaud, F Espitalier, M Navez, C Perrichon, S Testelin, S Albert, S Morinière, [Collective Name] SFORL Work Group"
Mandibular reconstruction assisted by preoperative simulation and accurate transferring templates: preliminary report of clinical application,2013,"Guang-sen Zheng, Yu-xiong Su, Gui-qing Liao, Hai-chao Liu, Si-en Zhang, Li-zhong Liang"
Marijuana as Medicine? The Science Beyond the Controversy,2000,"Alison Mack, Janet Joy"
Maté drinking and oral and oro-pharyngeal cancer: a systematic review and meta-analysis,2009,"Ananda P Dasanayake, Amanda J Silverman, Saman Warnakulasuriya"
Maximal lactate steady state determination with a single incremental main.java.test exercise,2005,"Anne Favre-Juvin, Michel Guinot, Patrice Flore, David Laplaud"
Maximal strength training and increased work efficiency: contribution from the trained muscle bed,2012,"Zachary Barrett-O'Keefe, Jan Helgerud, Peter D Wagner, Russell S Richardson"
Mean platelet volume could be a promising biomarker to monitor dietary compliance in celiac disease,2011,"Tugrul Purnak, Cumali Efe, Osman Yuksel, Yavuz Beyazit, Ersan Ozaslan, Emin Altiparmak"
Measurement of fine-needle aspiration thyroglobulin levels increases the detection of metastatic papillary thyroid carcinoma in cystic neck lesions,2014,"Brittany J Holmes, Lori J Sokoll, Qing Kay Li"
Mechanism of impaired afferent arteriole myogenic response in Dahl salt-sensitive rats: role of 20-HETE,2014,"Oscar A Carretero, YiLin Ren, Edward L Peterson, Jeffrey L Garvin, Martin A D'Ambrosio"
Mechanisms of glucocorticoid action and insensitivity in airways disease,2014,"Y C Xia, H Meurs, C R Keenan, C Boardman, P Sharma, M M Perry, L Chachi, A Gavrila"
Medical students' views of power in doctor-patient interactions: the value of teacher-learner relationships,2010,Sara Donetto
Meeting the Nation's Needs for Biomedical and Behavioral Scientists,1994,[Collective Name] National Research Council (US) Committee on National Needs for Biomedical and Behavioral Research Personnel
Melanoma of the anal margin],2013,"B Lerondeau, F Granel-Brocard, J-F Cuny, J Specty-Ferry, L Bressler, A Barbaud, J-L Schmutz"
Men's health in South Korea,2011,"Sae-Chul Kim, Sang Wook Kim, Yun Jae Chung"
Merkel cell carcinoma of the head and neck: challenges in diagnosis and therapy,2013,Brett A Miles
Metabolic Syndrome Increases Risk of Barrett Esophagus in the Absence of Gastroesophageal Reflux: An Analysis of SEER-Medicare Data,2014,"Winnie Ricker, Ruth Parsons, Jennifer Drahos, Michael B Cook, Joan L Warren, Ruth M Pfeiffer"
Metabolic factors and breast cancer risk in Korean women,2013,"Yoon-Ho Choi, Joo-Hyun Park, Yun-Mi Song, Bo-Kyoung Kim, Hye-Mi Noh"
Metabolic profiling of praziquantel enantiomers,2014,"Jeffrey R Idle, Haina Wang, Zhong-Ze Fang, Yang Zheng, Kun Zhou, Changyan Hu, Kristopher W Krausz, Dequn Sun, Frank J Gonzalez"
Metabolic therapy with Deanna Protocol supplementation delays disease progression and extends survival in amyotrophic lateral sclerosis (ALS) mouse main.java.model,2014,"Csilla Ari, Angela M Poff, Craig R Goldhagen, Carol S Landon, Nicholas Mavromates, Heather E Held, Dominic P D'Agostino"
Metastasis of oral cancer to the parotid node,2008,"K Omura, H Harada"
Metastatic melanoma to the upper aerodigestive tract: a systematic review of the literature,2013,"Matthew Mifsud, Tapan A Padhya"
Metformin-mediated growth inhibition involves suppression of the IGF-I receptor signalling pathway in human pancreatic cancer cells,2013,"Ann H Rosendahl, Roland Andersson, Emelie Karnevi, Katarzyna Said"
Methods for high-resolution anisotropic finite element modeling of the human head: automatic MR white matter anisotropy-adaptive mesh generation,2011,"Tae-Seong Kim, Won Hee Lee"
Methylation levels of sodium-iodide symporter (NIS) promoter in benign and malignant thyroid tumors with reduced NIS expression,2012,"A L Galrão, A K Sodré, R Y Camargo, C U Friguglietti, E U Lima, M A Kulcsar, G Medeiros-Neto, I G S Rubio"
Micro-costing studies in the health and medical literature: protocol for a systematic review,2014,"Xiao Xu, Holly K Grossetta Nardini, Jennifer Prah Ruger"
MicroRNA as a diagnostic tool in fine-needle aspiration biopsy of thyroid nodules,2012,Haggi Mazeh
MicroRNA regulate immune pathways in T-cells in multiple sclerosis (MS),2013,"Intawat Nookaew, Margareta Jernås, Markus Axelsson, Hans Wadenvik, Jan Lycke, Bob Olsson, Clas Malmeström"
Microcystic changes in the retinal internal nuclear layer associated with optic atrophy: a prospective study,2014,"Benjamin Wolff, Georges Azar, Vivien Vasseur, José-Alain Sahel, Catherine Vignal, Martine Mauget-Faÿsse"
Microincision vitrectomy surgery in vitreomacular traction syndrome of retinitis pigmentosa patients,2014,"Stefano Valente, Enzo Maria Vingolo, Emanuele Gerace, Leopoldo Spadea, Marcella Nebbioso"
Minimally invasive approach for far lateral disc herniations: results from 20 patients,2010,"J-M Voyadzis, V C Gala, F A Sandhu, R G Fessler"
Minimally invasive endoscopic resection of benign tumours of the accessory parotid gland: an updated approach,2012,"Lei Zhang, Zeliang Zhao, Guofang Shen, Xudong Wang, Biao Li"
Minimally invasive follicular thyroid carcinoma developed in dyshormonogenetic multinodular goiter due to thyroid peroxidase gene mutation,2012,"Elena Chertok Shacham, Avraham Ishay, Elmalah Irit, Yardena Tenenbaum-Rakover, Joachim Pohlenz"
Mitochondrial Oxidative Phosphorylation Transcriptome Alterations in Human Amyotrophic Lateral Sclerosis Spinal Cord and Blood,2014,"James P Bennett, Maria M Govind, Amy C Ladd, Paula M Keeney"
Mitochondrial immobilization mediated by syntaphilin facilitates survival of demyelinated axons,2014,"Hao Chiang, Nobuhiko Ohno, Don J Mahad, Grahame J Kidd, LiPing Liu, Richard M Ransohoff, Zu-Hang Sheng, Hitoshi Komuro, Bruce D Trapp"
Mode of dendritic cell activation: The decisive hand in Th2/Th17 cell differentiation. Implications in asthma severity?,2014,"Heleen Vroman, Bernt van den Blink, Mirjam Kool"
Modeling the outcome of structural disconnection on resting-state functional connectivity,2012,"Joana Cabral, Etienne Hugues, Gustavo Deco, Morten L Kringelbach"
Moderate endurance exercise in patients with sickle cell anaemia: effects on oxidative stress and endothelial activation,2013,"Pascal Bogui, Clotaire Danho, Ludovic Hivert, Camille Faes, Philippe Connes, Edwige Balayssac-Siransy, Vincent Pialoux, Cyril Martin"
Moderately increased albuminuria unmasked hypertension,2014,"Salvador Pertusa, Carlos Ramos-Lopez, Martha Martinez-Navas, Ana Palacios-Marqués"
Month of birth and risk of multiple sclerosis in Kuwait: A population-based registry study,2014,"Saeed Akhtar, Raed Alroughani, Ahmad Al-Shammari, Yasser Ayad, Jarrah Al-Abkal"
Morphoproteomics demonstrates activation of mammalian target of rapamycin pathway in papillary thyroid carcinomas with nuclear translocation of MTOR in aggressive histological variants,2011,"Robert E Brown, Jing Liu"
Motor unit number estimation: A technology and literature review,2014,"Timothy J Doherty, Michael T Andary, Mark B Bromberg, Dan W Stashuk, Clifton L Gooch, K Ming Chan, Richard A Lewis, Michael J Berger, Jasper R Daube"
Mouse models to study the effect of cardiovascular risk factors on brain structure and cognition,2013,"Diewertje I Bink, Katja Ritz, Eleonora Aronica, Louise van der Weerd, Mat J A P Daemen"
Multi-frequency arm cycling reveals bilateral locomotor coupling to increase movement symmetry,2011,"Erin V L Vasudevan, E Paul Zehr"
Multicriteria decision analysis in oncology,2014,"Vakaramoko Diaby, Hong Xiao, Georges Adunlin, Alberto J Montero"
Multigene pathway-based analyses identify nasopharyngeal carcinoma risk associations for cumulative adverse effects of TERT-CLPTM1L and DNA double-strand breaks repair,2014,"Chun Chung Yau, Roger Kai Cheong Ngan, Josephine Mun Yee Ko, Wei Dai, Elibe Hiu Wun Wong, Dora Kwong, Wai Tong Ng, Anne Lee, Stewart Tung, Maria Li Lung"
Multiparametric MR imaging for differentiating between benign and malignant thyroid nodules: initial experience in 23 patients,2012,"Takashi Nakamura, Haruo Takahashi, Miho Sasaki, Misa Sumi, Ken-ichi Kaneko, Kotaro Ishimaru"
Multiple Sclerosis Outcome Assessments Consortium: Genesis and initial project plan,2013,"Nicholas Larocca, [Collective Name] MSOAC, Richard A Rudick, Lynn D Hudson"
Multisite longitudinal reliability of tract-based spatial statistics in diffusion tensor imaging of healthy elderly subjects,2014,"Hélène Gros-Dagnac, Luca Roccatagliata, Andrea Soricelli, Flavio Nobili, Samantha Galluzzi, Giada Zoccatelli, Magda Tsolaki, Roberto Tarducci, Piero Floridi, Nicola Salvadori, Jens Wiltfang, Monica Ragucci, [Collective Name] PharmaCog Consortium, Giovanni B Frisoni, Antonio Ferretti, Alberto Beltramello, David Bartrés-Faz, Karl-Titus Hoffmann, Antonios Drevelegas, Camillo Marra, Martin Reiss-Zimmermann, Jennifer Arnold, Jens Benninghoff, Beatriz Bosch, Josephin Otto, Moira Marizzoni, Jorge Jovicich, Paolo Maria Rossini, Renaud Lopes, Agnese Picco, Régis Bordet, Stephanie Bombois, Jean-Philippe Ranjeva, Valérie Chanoine, Mira Didic, Pierre Payoux, Franco Alessandrini, Núria Bargalló, Manos Constantinidis, Marco Aiello, Massimo Caulo, Oliver Blin"
Multisource feedback analysis of pediatric outpatient teaching,2013,"Li-Tung Huang, Ying-Hsien Huang, Mao-Meng Tiao, Kuo-Shu Tang, Chih-Jen Chen"
Multispectral MRI segmentation of age related white matter changes using a cascade of support vector machines,2012,"Hogne Sonnesyn, Michael J Firbank, Stefan Carlsson, Eric Westman, Dag Aarsland, Lars-Olof Wahlund, Mona K Beyer, Ole-Bjørn Tysnes, Soheil Damangir, John T O'Brien, Gabriela Spulber, Amirhossein Manzouri, Ketil Oppedal"
Multispectral brain morphometry in Tourette syndrome persisting into adulthood,2010,"Bogdan Draganski, Davide Martino, Andrea E Cavanna, Chloe Hutton, Michael Orth, Mary M Robertson, Hugo D Critchley, Richard S Frackowiak"
Murine Joubert syndrome reveals Hedgehog signaling defects as a potential therapeutic target for nephronophthisis,2014,"Shreya Raman, Gisela G Slaats, Marina Danilenko, John A Sayer, Nicholas L Simmons, Colin G Miles, Peter E Thelwall, Henry Ajzenberg, Hester Y Kroes, John G Colville, Rachel H Giles, Ann Marie Hynes, Jennifer Whitehead, Shalabh Srivastava, Lorraine Eley"
Muscle mechanoreceptor modulation of sweat rate during recovery from moderate exercise,2004,"Manabu Shibasaki, Mieko Sakai, Mayumi Oda, Craig G Crandall"
Myalgic encephalomyelitis/chronic fatigue syndrome and encephalomyelitis disseminata/multiple sclerosis show remarkable levels of similarity in phenomenology and neuroimmune characteristics,2013,"Gerwyn Morris, Michael Maes"
Myofibroblasts from salivary gland adenoid cystic carcinomas promote cancer invasion by MMP2 and CXCL12,2014,"Hui Dong, Lu Gao, Dongyuan Qi, Xiaojie Li, Lei Zhu, Jie Tan, Tingjiao Liu, Liang Bai, Haijie Guan, Fuyin Zhang"
N-acetylcysteine (NAC) inhibits cell growth by mediating the EGFR/Akt/HMG box-containing protein 1 (HBP1) signaling pathway in invasive oral cancer,2012,"Hsiao-Chi Hung, Chien-Yi Chan, Amy S Yee, Chun-Yin Huang, Ming-Fen Lee, I-Tai Chou"
National asthma observational survey of severe asthmatics in Israel: the no-air study,2012,"Uri Laxer, Tiberiu Shulimzon, Zeev Weiler, Gabriel Izbicki, Anna Grosman, Gershon Fink"
National differences in environmental concern and performance are predicted by country age,2013,"H Min Bang, Hal E Hershfield, Elke U Weber"
National osteoporosis society vitamin d guideline summary,2014,"Terry J Aspray, Sanjeev Patel, Nuttan Tanna, M Kassim Javaid, Neil Gittoes, Claire Bowring, Roger M Francis, Peter Selby, Helen Macdonald, William Fraser"
National survey of thrombolytic therapy for acute ischemic stroke in Taiwan 2003-2010,2013,"Yea-Huei Kao Yang, Yi-Chi Chen, Chih-Hung Chen, Cheng-Yang Hsieh"
Navigation-Assisted Total Knee Arthroplasty for Osteoarthritis with Extra-Articular Femoral Deformity and/or Retained Hardware,2013,"Natsuo Yasui, Yoshiteru Kawasaki, Tetsuya Hirano, Hiroshi Egawa, Michihiro Takai, Tomoya Takasago, Daisuke Hamada, Tomohiro Goto"
Nearly completely reversible brain abnormalities in a patient with incontinentia pigmenti,2007,"H Lou, L Zhang, W Xiao, J Zhang, M Zhang"
Neonatal vitamin D status and risk of multiple sclerosis,2014,"Farshid Rafatnia, Robin Fröbom, Tomas Olsson, Anna Karin Hedström, Peter Ueda, Maria Bäärnhielm, Greg Korzunowicz, Ragnar Lönnerbro, Darryl Eyles, Lars Alfredsson"
Nephroprotective effect of astaxanthin against trivalent inorganic arsenic-induced renal injury in wistar rats,2014,"Zhigang Zhang, Pei Wang, Yan Chen, Xiaona Wang, Haiyuan Zhao, Yilan Shao, Jing Jiang, Yanru Wei, Weiqian Zhang"
Nested case-control study of night shift work and breast cancer risk among women in the Danish military,2012,"Christina F Lassen, Johnni Hansen"
Neuroimaging of brain changes associated with cognitive impairment in Parkinson's disease,2013,"Leigh Christopher, Antonio P Strafella"
Neuromuscular and biomechanical coupling in human cycling: adaptations to changes in crank length,2003,"Katya Mileva, Duncan Turner"
Neuronal cells but not muscle cells are resistant to oxidative stress mediated protein misfolding and cell death: role of molecular chaperones,2014,"Arunabh Bhattacharya, Rochelle Wei, Ryan T Hamilton, Asish R Chaudhuri"
Neuronal conditions of spinal cord in dermatitis are improved by olopatadine,2006,"Hajime Kodama, Rie Hamada, Masahiro Seike, Reiko Kamijima, Mitsunori Ikeda, Hiroshi Ohtsu"
Neuropeptide Y receptors: ligand binding and trafficking suggest novel approaches in drug development,2011,"Cornelia Walther, Karin Mörl, Annette G Beck-Sickinger"
Neuroprotective Effects of Angiotensin Receptor Blockers,2014,"Sonia Villapol, Juan M Saavedra"
Neuropsychological predictors of dementia in a three-year follow-up period: data from the LADIS study,2010,"Sofia Madureira, Ana Verdelho, Carla Moleiro, José M Ferro, Hanna Jokinen, Timo Erkinjuntti, Franz Fazekas, Leonardo Pantoni, Wiesje Van der Flier, Marieke Visser, Gunhild Waldemar, Anders Wallin, Domenico Inzitari, Michael Hennerici"
New cancer cachexia rat main.java.model generated by implantation of a peritoneal dissemination-derived human stomach cancer cell line,2013,"Yasuhito Uezono, Yoichi Ueta, Yoshio Kase, Hirofumi Hashimoto, Kazuyoshi Yanagihara, Kiyoshi Terawaki, Mitsuhiro Yoshimura, Kanako Miyano, Masami Suzuki, Yuka Sudo, Seiji Shiraishi, Yohei Kashiwase, Yumi Sawada, Yoshikazu Higami"
New endoscopic route to the temporal horn of the lateral ventricle: surgical simulation and morphometric assessment,2014,"Jose Juan González Sánchez, Jordina Rincon-Torroella, Alberto Prats-Galino, Matteo de Notaris, Joan Berenguer, Enrique Ferrer Rodríguez, Arnau Benet"
Nighttime aircraft noise impairs endothelial function and increases blood pressure in patients with or at high risk for coronary artery disease,2014,"Frank Schmidt, Kristoffer Kolle, Katharina Kreuder, Boris Schnorbus, Philip Wild, Marlene Hechtner, Harald Binder, Tommaso Gori, Thomas Münzel"
Non-random fluctuations in power output during self-paced exercise,2006,"A Bester, R Tucker, E V Lambert, A St Clair Gibson, T D Noakes, C L Vaughan"
Noncontinuous positive airway pressure therapies for obstructive sleep apnea,2014,"Shirley F Jones, Veronica Brito"
Normal outcome of pregnancy with ongoing treatment with natalizumab,2014,"J Fagius, J Burman"
Novel inter-hemispheric white matter connectivity in the BTBR mouse main.java.model of autism,2013,"V M Miller, D Gupta, N Neu, A Cotroneo, C B Boulay, R F Seegal"
Nuclear Assessment of Right Ventricle,2014,"Gianluigi Savarese, Oriana Scala, Emilia Zampella, Santo Dellegrottaglie, Donatella Ruggiero, Paola Gargiulo, Roberta Assante, Maria Prastaro, Fabio Marsico, Stefania Paolillo, Pasquale Perrone Filardi, Alberto Cuocolo"
Null mutations in the filaggrin gene (FLG) determine major susceptibility to early-onset atopic dermatitis that persists into adulthood,2006,"Jonathan N W N Barker, Simon J Meggitt, Michael H Allen, W H Irwin McLean, Yiwei Zhao, Nicholas J Reynolds, Richard C Trembath, Peter R Hull, Haihui Liao, Colin N A Palmer, Simon P Lee"
Nursing leadership style and psychosocial work environment,2010,"Barbara Penprase, Terry Malloy"
Obesity Is Significantly Associated With Cardiovascular Disease Risk Factors in 2- to 9-Year-Olds,2014,"Sarah E Messiah, Denise C Vidot, Ruby A Natale, Kristopher L Arheart, Reem Alhezayen, Shilpa Gurnurkar"
Obesity and Asthma: The Role of Environmental Pollutants,2014,"Sneha Limaye, Sundeep Salvi"
Obesity is a determinant of arterial stiffness independent of traditional risk factors in Asians with young-onset type 2 diabetes,2014,"Jian-Jun Liu, Chee Fang Sum, Subramaniam Tavintharan, Xiao Wei Ng, Lee Ying Yeoh, Angela Mei Chung Moh, Simon Lee, Wern Ee Tang, Su Chi Lim, [Collective Name] for SMART2D Study"
Objectification and quantification of the cognitive impairment from an existing HIV infection or HIV encephalopathy using magnetic resonance spectroscopy,2012,"B Arneth, U Pilatus, H Lanfermann, W Enzensberger"
Occult papillary thyroid microcarcinoma manifesting only as a symptomatic lateral cervical mass: report of a case,2012,"Antonio Zullino, Mariano Batori, Raoul Pipino, Chatelou Eleni"
Occupational Low Back Pain in Primary and High School Teachers: Prevalence and Associated Factors,2014,"Mohammad A Mohseni Bandpei, Fatemeh Ehsani, Hamid Behtash, Marziyeh Ghanipour"
Oncogenic effects of WNT5A in Epstein-Barr virus‑associated nasopharyngeal carcinoma,2014,"Muhammad Mamduh Ahmad Zabidi, San Jiun Chai, Tai Lin Chu, Paul Vey Hong Lim, Lee Fah Yap, Christopher Dawson, Alan Soo Beng Khoo, Munirah Ahmad, Hui Min Lee, Wenbin Wei, Soo-Hwang Teo"
Ongoing behavior predicts perceptual report of interval duration,2014,"Tiago Monteiro, Sofia Soares, Bassam V Atallah, Thiago S Gouvêa, Joseph J Paton"
Open-ring enhancement in pseudotumoral multiple sclerosis: important radiological aspect,2014,"Frederico Carvalho de Medeiros, Jose Eymard Homem Pittella, Lucas Alverne Freitas de Albuquerque, Paulo Pereira Christo, Antonio Pereira Gomes Neto, Renata Brant de Souza"
Optic disc and choroidal metastasis from sporadic medullary thyroid carcinoma: case report and review of the literature,2011,"Ibrahim Yildiz, Fatma Sen, Samuray Tuncer, Sevil Bavbek, Leyla Kilic, Mert Basaran"
Optimal and nonoptimal choice in a laboratory-based sunk cost task with humans: a cross-species replication,2013,"Timothy D Hackenberg, Anne C Macaskill"
Oral cancer screening and dental care use among women from Ohio Appalachia,2012,"A G Wee, P L Reiter, E D Paskett, A Lehman"
Oral ciclopirox olamine displays biological activity in a phase I study in patients with advanced hematologic malignancies,2014,"Suzanne Trudel, Hong Chang, Kevin Schorno, Karen W L Yee, Gregory A Reed, Aaron D Schimmer, Kathleen E Heppert, John L Haslam, Lian G Rajewski, Debra A Webster, Carolyn A Goard, Marcela Gronda, Vikas Gupta, Joseph M Brandwein, Rose Hurren, Lavonne Patton, Yulia Jitkova, Jim Kasper, Andre C Schuh, Scott J Weir, Mark D Minden, Donna E Hogge"
Oral contraceptive use and risk of cancer--response,2014,"Jennifer M Gierisch, Evan R Myers"
Oral extragonadal yolk sac tumor in a patient with Aicardi syndrome: putative origin and differential diagnosis,2012,"Nelson G Ordonez, Joann L Ater, Lawrence E Ginsberg, Rhonda Burch-Smith, Adel K El Naggar"
Oral function after oncological intervention in the oral cavity: a retrospective study,2010,"Andries van der Bilt, Caroline M Speksnijder, Hilbert W van der Glas, Robert J J van Es, Esther van der Rijt, Ron Koole"
Oral hydroxycitrate supplementation enhances glycogen synthesis in exercised human skeletal muscle,2011,"Shih-Wei Huang, Chia-Hua Kuo, I-Shiung Cheng, Chih-Yang Huang, Hsang-Chu Lu, Shin-Da Lee, Ying-Chieh Chu, Ching-Lin Wu"
Ortner's syndrome: a case report and review of the literature,2014,"J M Gómez Carrasco, A R Hurtarte Sandoval, R Carlos Zamora, A Jurado Ramos"
Osteoarthritis of the knee and hip and activity: a systematic international review and synthesis (OASIS),2006,"Philippe Thoumie, Sylvie Rozenberg, Eric Vignon, Jean-Pierre Valat, Michel Rossignol, Jérôme Avouac, Margareta Nordin, Pascal Hilliquin, Bernard Avouac"
Outcomes for differentiated thyroid cancer in New Zealand: comparison of South Island and Auckland data,2012,James H F Shaw
